http://es.wikipedia.org/wiki/Comunidad_Valenciana	Comunidad Valenciana	La Comunidad Valenciana (en valenciano y oficialmente Comunitat Valenciana) es una comunidad autónoma de España considerada como nacionalidad histórica. Su territorio, con capital en Valencia, está situado en el este y sureste de la Península Ibérica. Se le añade el archipiélago de las islas Columbretes, la Isla de Tabarca y otras islas menores adyacentes, todas ubicadas en el mar Mediterráneo, además del Rincón de Ademuz, separado totalmente del resto del territorio valenciano por el municipio conquense de Santa Cruz de Moya al sur, y al norte por el municipio turolense de Arcos de las Salinas. Tiene una superficie de 23.255 km², siendo la 8ª autonomía más extensa de España. Está formada por las provincias de Alicante, Castellón y Valencia, y limita al norte con Cataluña y Aragón, al oeste con Castilla-La Mancha y Aragón, y al sur con la Región de Murcia. Se constituyó como comunidad autónoma en el año 1982, al aprobarse su Estatuto de Autonomía. Y desde el año 2006, cuando se reformó su Estatuto de Autonomía, se define a la Comunidad Valenciana como nacionalidad histórica, al amparo de lo dispuesto en el artículo segundo de la Constitución Española. El territorio actual valenciano, coincide en su mayor parte con el del histórico Reino de Valencia, el cual a lo largo de la historia ha recibido diversas denominaciones: así, a finales del siglo XIX se conocía como Región Valenciana y a partir de la década de 1960 se ha venido empleando la forma no oficial (aunque se cite, junto a la denominación Reino de Valencia, en el preámbulo del Estatuto de Autonomía) de País Valenciano. También se usa por abreviar, Valencia, aunque este último puede llevar a confusión con la ciudad de Valencia o con la provincia de Valencia. En el territorio de la Comunidad Valenciana habitan actualmente 5.111.706 personas en un total de 542 municipios. La mayor concentración de población de la Comunidad Valenciana se da en torno a la ciudad de Valencia, llegando su área metropolitana a 1.559.084 habitantes, de los cuales 798.033 están empadronados en la ciudad. La segunda mayor concentración de población de la comunidad es la del área metropolitana de Alicante-Elche, la cual cuenta con 801.376 habitantes. La Comunidad Valenciana constituye un territorio altamente industrializado, con un potente sector turístico y con un elevado peso del sector agrícola, motivo por el cual su economía es la cuarta más importante de entre las comunidades autónomas españolas, al generar el 9,6% del PIB español. Según datos del Instituto Valenciano de Investigaciones Económicas de 2007, su índice de desarrollo humano (0.958), es el 11º mayor de España, por detrás de la comunidad autónoma de Galicia, y por delante de las Islas Baleares. Después de los sucesivos gobiernos socialistas presididos con mayoría absoluta por Josep Lluís Albiñana y Joan Lerma, desde las elecciones a las Cortes Valencianas de 1995, tras la firma del denominado pacto del Pollo con la formación Unión Valenciana, gobierna la Generalidad Valenciana el Partido Popular de la Comunidad Valenciana, consiguiendo la mayoría absoluta desde entonces y siendo presidentes Eduardo Zaplana, José Luís Olivas, Francisco Camps y Alberto Fabra que actualmente ocupa el cargo tras la dimisión de éste último el 20 de julio de 2011.
http://es.wikipedia.org/wiki/Cecina	Cecina	La cecina es una chacina de origen española, similar al jamón pero realizada mediante el curado de carne de vacuno, de equino o, menos frecuentemente, de chivo e incluso de conejo, buey o liebre. Las únicas cecinas que se encuentran recogidas como Indicación Geográfica Protegida, son la de vaca y la de chivo (cecina de Vegacervera). También tienen gran fama la cecina de equino de Villarramiel, en la provincia de Palencia, y la cecina de vacuno de Toro, en la provincia de Zamora.
http://es.wikipedia.org/wiki/Capparaceae	Capparaceae	Las Capparaceae o Capparidaceae son una familia de árboles o arbustos del orden brassicales. Anteriormente la familia se dividió en 2 sub famillas, Capparoideae y Cleomoideae, que hoy día ya no están aceptadas. En su lugar se elevó las Cleomoideae al rango de familia: las Cleomaceae. Unas 420 especies y taxones infra específicos aceptados, de los 1.650 descritos, en países cálidos.
http://es.wikipedia.org/wiki/Cistaceae	Cistaceae	Cistaceae es una familia perteneciente al orden de los Violales. Con unas 170 a 200 especies en 8 géneros. Habita las zonas templadas, en especial de la región mediterránea; más abundantes en los suelos lavados. Son plantas arbustivas, matas o herbáceas. Hojas simples, opuestas, a veces alternas, coriáceas, a veces con borde revoluto, generalmente con pelos estrellados, con o sin estípulas, presentan glándulas con resinas y aceites. Flores hermafroditas, actinomorfas, solitarias o en racimos o corimbos; cáliz con 5 sépalos, los 2 externos pequeños o a veces inexistentes (Halimium); corola con 5 pétalos fugaces, grandes y con una corta uña que a veces esta manchada, en Hudsonia ericoides, corolas de 3 pétalos; estambres numerosos, como suele ser generalmente el caso en las demás familias del orden; gineceo súpero, con 3, 5, 8 o 10 carpelos. Frutos en cápsula loculicida.
http://es.wikipedia.org/wiki/Capsella_bursa-pastoris	Capsella bursa-pastoris	Capsella bursa-pastoris es una especie fanerógama de herbácea anual oriunda del este de Europa y Asia Menor aunque naturalizada en muchas partes del mundo, en especial en regiones de clima frío y considerada como hierba común.
http://es.wikipedia.org/wiki/Crassulaceae	Crassulaceae	Crassulaceae, las crasuláceas, conforman una familia de plantas del orden Saxifragales. Son plantas herbáceas o raramente subarbustivas, en general suculentas. Están extendidas mundialmente pero mayoritariamente en el hemisferio norte y África meridional. Estas plantas almacenan agua en sus hojas suculentas ya que su hábitat lo conforman típicamente zonas secas y calurosas, donde el agua es escasa. Existen alrededor de 1.300 especies aceptadas en 48 géneros.
http://es.wikipedia.org/wiki/Cornales	Cornales	Cornales es un Orden de plantas eudicotiledóneas que se incluye dentro del clado de las astéridas.
http://es.wikipedia.org/wiki/Cornaceae	Cornaceae	Cornaceae, las Cornáceas, son una familia de plantas dicotiledóneas perteneciente al orden Cornales. Se incluye en esta familia Nyssaceae.
http://es.wikipedia.org/wiki/Ciato	Ciato	El ciato es un tipo de inflorescencia especial que consiste en un pseudanto, es decir una estructura que tiene la apariencia de ser una única flor, pero que en realidad consta de varias flores. Este tipo de inflorescencia se presenta únicamente en el género Euphorbia y Chamaesyce, el cual es uno de los géneros más diversos dentro del reino Plantae.
http://es.wikipedia.org/wiki/Coriariaceae	Coriariaceae	Coriariaceae es una familia de plantas dicotiledóneas perteneciente al orden Cucurbitales.
http://es.wikipedia.org/wiki/Brassicales	Brassicales	Brassicales es un orden de plantas eudicotiledóneas introducido par la APG. Reemplaza a las Capparales. Sus especies presentan flores dialipétalas, sincárpicas, de placentación frecuentemente parietal, perianto evidente y células con mirosinasa (enzima que por hidrólisis de glucosinolatos sintetiza compuestos azufrados llamados mostazas). Incluye las siguientes familias: En APG III, 2009 orden Brassicales Bromhead, 1838 Akaniaceae Stapf,1912 - optionalmente incluida en la anterior Bataceae Mart. ex Perleb, 1838 Brassicaceae Burnett, 1835 Capparaceae Juss. , 1789 Caricaceae Dumort. , 182) Cleomaceae Bercht. & J. Presl, 1825 Emblingiaceae J. Agardh, 1958 Gyrostemonaceae A. Juss. , 1845 Koeberliniaceae Engl. , 1895 Limnanthaceae R. Br. , 1833 Moringaceae Martinov, 1820 Pentadiplandraceae Hutch. & Dalziel, 1928 Resedaceae Martinov, 1820 Salvadoraceae Lindl. , 1836 Setchellanthaceae Iltis, 1999 Tovariaceae Pax, 1891 Tropaeolaceae Juss. ex DC. , 1824 En APG II, 2003 solo incluía: Akaniaceae - optionalmente incluida en la anterior Bataceae Brassicaceae Caricaceae Emblingiaceae Gyrostemonaceae Koeberliniaceae Limnanthaceae Moringaceae Pentadiplandraceae Resedaceae Salvadoraceae Setchellanthaceae Tovariaceae Tropaeolaceae Bajo el antiguo Sistema de Cronquist (1981) (1988), las Brassicales eran llamadas Capparales e incluidas entre las Dilleniidae. Las únicas familias que incluía eran las Brassicaceae y Capparaceae (que ya no se consideran por separado) y las Tovariaceae, Resedaceae y Moringaceae. Las demás familias clasificadas aquí se colocaban en diferentes órdenes.
http://es.wikipedia.org/wiki/Cneoraceae	Cneoraceae	Las cneoraceae son una familia de arbustos con hojas alternas, simples y enteras, coriaceas; flores hermafroditas actinomorfas, trímeras o tetrámeras, hipoginas, agrupadas en cimas; fruto drupáceo tricoco. Posee un solo género y unas tres especies en la región mediterránea occidental, Canarias y Cuba. Cneorum Cneorum tricoccon L. , olivillo. Los sistemas APG II y APG III han asignado estos géneros a la familia Rutaceae.
http://es.wikipedia.org/wiki/Códigos_de_países	Códigos de países	Los códigos de países son los códigos cortos alfabéticos o numéricos creados para representar a los países y sus áreas dependientes, para usar en el proceso de datos y comunicaciones. El sistema más extendido es ISO 3166-1.
http://es.wikipedia.org/wiki/Centímetro_cuadrado	Centímetro cuadrado	Un centímetro cuadrado es la superficie que ocupa un cuadrado de un centímetro de lado, representado con el símbolo cm. Equivale a una diezmilésima parte de un metro cuadrado. 1 cm = 10 m
http://es.wikipedia.org/wiki/Cupressaceae	Cupressaceae	Véase Pinidae para una introducción a estos grupos Las cupresáceas (nombre científico Cupressaceae) son una familia de coníferas del orden Cupressales. Son árboles o arbustos con madera y follaje muchas veces aromáticos, con hojas como escamas fuertemente apretadas desde 1 mm a 3 cm de largo. Es una familia cosmopolita de climas cálidos a templado-frescos. Son muy utilizadas por su madera, su fragancia, y como ornamentales.
http://es.wikipedia.org/wiki/Cycas_revoluta	Cycas revoluta	Cycas revoluta, la Cica o Palma de Iglesia, es una planta oriunda del sur de Japón. La Cica o Palma de Iglesia, llamada también falsa palmera, se suele cultivar como planta de interior, ya que no soporta el frío, aunque en España vegeta a gusto en la zona mediterránea.
http://es.wikipedia.org/wiki/Cycadatae	Cycadatae	Los Cicadofitinos (Cycadatae o Cycadopsida), son una clase de plantas de aspecto semejante a las palmeras o a los helechos arborescentes. Se caranterizan por sus tallos simples, más o menos carnosos, con poco crecimiento secundario en grosor, y que pueden aparecer ramificados. Raíces bien desarrolladas, algunas con geotropismo negativo, es decir, que tienden a salir a la superficie (raíces coraloides). Hojas pinnadas o bipinnadas, forman una roseta en el extremo del tallo, cada año se forma un nuevo verticilo de hojas y las más viejas se desprenden dejando cicatrices a lo largo del tallo. Dioicas, presentan estructuras sexuales tipo estróbilo, en posición, generalmente, terminal. Los miembros de esta clase alcanzaron su máximo desarrollo en el Mesozoico. En la actualidad sobreviven unas 160 especies, agrupadas en 11 géneros, generalmente en zonas intertropicales. Se utilizan en jardinería como plantas ornamentales.
http://es.wikipedia.org/wiki/Commelinaceae	Commelinaceae	Las comelináceas forman una familia de plantas monocotiledóneas representadas por hierbas carnosas, a veces suculentas, con hojas planas o con forma de V en el corte transversal, en la base de las hojas con una vaina cerrada. La flor posee un perianto dividido en 3 sépalos y 3 pétalos (aunque a veces el tercer pétalo, de posición abaxial, es de otro color y pequeño e inconspicuo, pareciendo que hay sólo dos pétalos); sus estambres se caracterizan por poseer pelos en sus filamentos. Las inflorescencias, que usualmente nacen por encima de brácteas grandes y foliosas, son cimas con muchas flores, y muchas veces son opuestas a las hojas. La familia fue reconocida por sistemas de clasificación modernos como el sistema de clasificación APG III (2009) y el APWeb. Son nativas de regiones tropicales y templadas de todo el mundo salvo Europa. Las flores de las comelináceas están abiertas por un solo día (son fugaces) y frecuentemente son azules o rosas. Muchas de ellas son bien conocidas como ornamentales.
http://es.wikipedia.org/wiki/Cyperaceae	Cyperaceae	Las ciperáceas forman una familia de plantas monocotiledóneas parecidas a los pastos, muchas de ellas polinizadas por viento. Los tallos suelen ser más o menos triangulares en el corte transversal, sin hojas por encima de la base. La flor no posee perianto o lo posee muy reducido a escamas, cerdas o pelos. La inflorescencia básica es una espiguilla, al igual que la de las gramíneas, por eso en una época se las creía la familia más emparentada con ellas, aunque ahora se sabe que están más cercanamente emparentadas a los juncos. Como pasa con los juncos, las ciperáceas pueden ser confundidas con las gramíneas, pero no tienen lígula, sus hojas son trísticas, y sus vainas son cerradas. Además, las flores de las gramíneas están encerradas por dos brácteas (la lemma y la pálea) mientras que las de las ciperáceas están encerradas por una sola bráctea. De distribución cosmopolita, se encuentran por todo el mundo pero preferentemente en las regiones templadas. La familia fue reconocida por sistemas de clasificación modernos como el sistema de clasificación APG III (2009) y el APWeb (2001 en adelante) donde está ubicado en el orden Poales de las monocotiledóneas. A su vez está integrado por aproximadamente 4.500 especies, agrupadas en unos 104 géneros, siendo la tercer familia de monocotiledóneas en número de especies. El género Carex es especialmente diverso, con unas 2.000 especies, importante en un número amplio de ecosistemas. A pesar de su diversidad la importancia económica es limitada, sobresaliendo Cyperus papyrus, con el que fabricaban el papiro en el antiguo Egipto.
http://es.wikipedia.org/wiki/Crossings	Crossings	Para la modalidad de carrera cross veasé: Campo a través Crossings es un juego abstracto para dos jugadores inventado por Robert Abbott. Las reglas fueron publicadas en el libro de Sid Sackson llamado A Gamut of Games (es español Un Espectro de Juegos). Crossings finalmente evolucionó en el juego que se llamaría epaminondas, aunque sus antiguas reglas son lo suficientemente diferentes para hacer que la jugabilidad sea significativamente distinta de la que tiene epaminondas.
http://es.wikipedia.org/wiki/Camilo_José_Cela	Camilo José Cela	Camilo José de Cela y Trulock, I marqués de Iria Flavia, fue un escritor español. Autor prolífico (como novelista, periodista, ensayista, editor de revistas literarias, conferenciante... ), fue académico de la Real Academia Española durante 45 años y galardonado, entre otros, con el Premio Príncipe de Asturias de las Letras en 1987, el Premio Nobel de Literatura en 1989, y el Premio Cervantes en 1995. Por sus méritos literarios, en 1996 el rey Juan Carlos I le otorgó el Marquesado de Iria Flavia, creado ex profeso.
http://es.wikipedia.org/wiki/Ciencias_de_la_computación	Ciencias de la computación	Las ciencias de la computación o ciencias computacionales son aquellas que abarcan las bases teóricas de la información y la computación, así como su aplicación en sistemas computacionales. Existen diversos campos o disciplinas dentro de las ciencias de la computación o ciencias computacionales; algunos resaltan los resultados específicos del cómputo, mientras que otros (como la teoría de la complejidad computacional) se relacionan con propiedades de los algoritmos usados al realizar cómputos y otros se enfocan en los problemas que requieren la implementación de cómputos. Por ejemplo, los estudios de la teoría de lenguajes de programación describen un cómputo, mientras que la programación de computadoras aplica lenguajes de programación específicos para desarrollar una solución a un problema computacional específico. La informática se refiere al tratamiento automatizado de la información de una forma útil y oportuna. No se debe confundir el carácter teórico de esta ciencia con otros aspectos prácticos como Internet. Según Peter J. Denning, la cuestión fundamental en que se basa la ciencia de la computación es: "¿Qué puede ser (eficientemente) automatizado?".
http://es.wikipedia.org/wiki/Constante_física	Constante física	En ciencias se entiende por constante física el valor de una magnitud física cuyo valor, fijado un sistema de unidades, permanece invariable en los procesos físicos a lo largo del tiempo. En contraste, una constante matemática representa un valor invariable que no está implicado directamente en ningún proceso físico. Existen muchas constantes físicas; algunas de las más conocidas son la constante reducida de Planck, la constante de gravitación, la velocidad de la luz, la permitividad en el vacío, la permeabilidad magnética en el vacío y la carga elemental . Todas éstas, por ser tan fundamentales, son llamadas constantes universales. Por otro lado, desde 1937 Paul Dirac y otros científicos han especulado que el valor las constantes físicas podría decrecer en proporción a la edad del Universo. Hasta la fecha ningún experimento ha indicado que esto sea así, aunque se ha logrado calcular las cotas máximas de esa hipotética variación de las constantes. Las cotas máximas de variación anual resultan, en todo caso, muy pequeñas, siendo de 10 para la estructura fina y 10 para la constante de gravitación. El tema sigue siendo motivo de controversia actualmente.
http://es.wikipedia.org/wiki/Colacium	Colacium	Colacium es un género de algas unicelulares sésiles, perteneciente al grupo de los Euglénidos. Los flagelos de Colacium permanecen el reservorio.
http://es.wikipedia.org/wiki/Alga_verde	Alga verde	Alga verde es un término usado para denominar a un grupo informal de algas estrechamente relacionadas con las plantas terrestres. Taxonómicamente, incluye a los grupos de algas Chlorophyta y Charophyta. Como algas verdes se han descrito hasta ahora unas 10.000 especies diferentes, siendo las más diversas de todas las algas. Aunque se encuentran también en los mares, son más diversas en las aguas continentales (agua dulce) abarcando una amplia variedad de hábitat. Muchas son unicelulares, frecuentemente flageladas, pero otras desarrollan talos pluricelulares que nunca son muy complejos. La presencia de pigmentos y sustancias de reserva como en las plantas terrestres, revela su parentesco con ellas. Hoy en día se admite que las plantas terrestres derivan de algas verdes dulceacuícolas de la clase Charophyceae.
http://es.wikipedia.org/wiki/Cyclocarpales	Cyclocarpales	Cyclocarpales, son líquenes formados por la asociación de un ascomiceto con fitobiónte, presentan apotecios disciformes y generalmente no pedunculados. Suborden Thelotrematineae Suborden Cyanophilineae Familia Collemataceae Familia Stictaceae Familia Peltigeraceae Suborden Lecidenieae Familia Lecideaceae Familia Cladoniaceae Familia Umbillicariaceae Suborden Acarosporineae Familia Acarosporaceae Suborden Lecanorineae Familia Pertusariaceae Familia Lecanoraceae Familia Parmeliaceae Familia Usneaceae Suborden Caloplacineae Familia Caloplacaceae Familia Buelliaceae
http://es.wikipedia.org/wiki/Cryptophyta	Cryptophyta	Cryptophyta o Cryptomonadal o Cryptophyceae o Cryptista, llamadas comúnmente Criptomonas, es un grupo pequeño de organismos con 24 géneros que se encuentran en aguas marinas y continentales. Son organismos unicelulares desnudos, con dos flagelos casi iguales que presentan barbulas, en el más corto están organizadas en una fila, pero en el más largo lo están en dos. Las células son ovales y aplanadas con un tamaño de alrededor de 10-50 μm. Pueden aparecer estados palmeloides o cocoides. Algunas especies forman zooxantelas, es decir viven como simbióticas de animales. Presentan uno o dos plastos, con o sin pirenoides. Los plastidios presentan los tilacoides agrupados en pares, sin lamela ceñidora. Con clorofila a y c; presentan α-caroteno y xantofilas, aloxantina dominante, sin embargo falta el β-caroteno. Poseen pigmentos ficobilínicos, pero no se presentan en ficobilisomas, sino en el espacio intratilacoidal, se ha postulado su origen en la simbiosis con cianofitas o rodofitas. Utilizan como material de reserva, almidón verdadero, extraplastidial, asociado con plastos y núcleo. Presentan dos flagelos anteriores casi iguales que salen de un reservorio tapizado por tricocistes, ambos son pleuronemáticos. Puede haber una pared celular de celulosa, presentan un periplasto de tres capas, también puede presentar placas poligonales externas. Las mitocondrias tienen crestas planas, y la mitosis es abierta. La reproducción es por bipartición, mediante zoosporas y cistes. En algún caso se ha observado también reproducción sexual. Cavalier-Smith, las agrupa dentro del propuesto reino Chromista como Subreino Cryptista e integrado cor criptomonadas, goniomonadas y katablefáridas. Sin embargo varios especialistas sugieren que son necesarios más estudios filogenéticos para definir la relación entre Cryptophyta y Chromista o Chromalveolata.
http://es.wikipedia.org/wiki/Castanea_henryi	Castanea henryi	Castanea henryi, el Castaño de Henry, es un árbol de la familia Fagaceae.
http://es.wikipedia.org/wiki/Castanea_seguinii	Castanea seguinii	Castanea seguinii, el Castaño Seguin, es un pequeño arbusto perteneciente a la familia Fagaceae.
http://es.wikipedia.org/wiki/Ceratium	Ceratium	Ceratium es un género de protistas dinoflagelados de la clase Dinophyceae, orden Gonyaulacales, familia Ceratiaceae, con dos flagelos heterocontos en el sulcus y el cíngulo. Las placas de la teca presentan prolongaciones largas. Sus celulas son asimétricas, comprimidas dorsiventralmente; placas gruesas y bien visibles, a menudo reticuladas, con procesos o cuernos, uno anterior y 2 o 3 posteriores; en la parte media ventral se localiza una placa gruesa y desarrollada, cromatóforos discoideos y numerosos. Las especies de este genero junto con Peridinium, son las mas comunes en nuestra costa peruana; pocas son de agua dulce.
http://es.wikipedia.org/wiki/Castanea_crenata	Castanea crenata	Castanea crenata, el castaño japonés, es un árbol de la familia Fagaceae.
http://es.wikipedia.org/wiki/Castanea_ozarkensis	Castanea ozarkensis	Castanea ozarkensis, el castaño de Ozark, es un árbol de gran porte de la familia Fagaceae. Nativo de las montañas Ozark al oeste del río Misisipi en América del Norte.
http://es.wikipedia.org/wiki/Castanea_sativa	Castanea sativa	Castanea sativa, el castaño, es un árbol que pertenece a la familia de las fagáceas.
http://es.wikipedia.org/wiki/Célula_madre	Célula madre	Las células madre son células que se encuentran en todos los organismos multicelulares y que tienen la capacidad de dividirse (a través de la mitosis) y diferenciarse en diversos tipos de células especializadas y de autorrenovarse para producir más células madre. En los mamíferos, existen diversos tipos de células madre que se pueden clasificar teniendo en cuenta su potencia, a saber, el número de diferentes tipos celulares en los que puede diferenciarse. En los organismos adultos, las células madre y las células progenitoras actúan en la regeneración o reparación de los tejidos del organismo.
http://es.wikipedia.org/wiki/Célula_fotoeléctrica	Célula fotoeléctrica	Una célula fotoeléctrica, también llamada célula, fotocélula o célula fotovoltaica, es un dispositivo electrónico que permite transformar la energía luminosa en energía eléctrica mediante el efecto fotoeléctrico, generando energía solar fotovoltaica. Compuesto de un material que presenta efecto fotoeléctrico: absorben fotones de luz y emiten electrones. Cuando estos electrones libres son capturados, el resultado es una corriente eléctrica que puede ser utilizada como electricidad. La eficiencia de conversión media obtenida por las células disponibles comercialmente (producidas a partir de silicio monocristalino) está alrededor del 14%, pero según la tecnología utilizada varía desde el 6% de las células de silicio amorfo hasta el 14-22% de las células de silicio monocristalino. También existen Las células multicapa, normalmente de arseniuro de galio, que alcanzan eficiencias del 30%. En laboratorio se ha superado el 43% con nuevos paneles experimentales. La vida útil media a máximo rendimiento se sitúa en torno a los 25 años, período a partir del cual la potencia entregada disminuye por debajo de un valor considerable. Al grupo de células fotoeléctricas para energía solar se le conoce como panel fotovoltaico. Los paneles fotovoltaicos consisten en una red de células solares conectadas como circuito en serie para aumentar la tensión de salida hasta el valor deseado (usualmente se utilizan 12V ó 24V) a la vez que se conectan varias redes como circuito paralelo para aumentar la corriente eléctrica que es capaz de proporcionar el dispositivo. El tipo de corriente eléctrica que proporcionan es corriente continua, por lo que si necesitamos corriente alterna o aumentar su tensión, tendremos que añadir un inversor y/o un convertidor de potencia
http://es.wikipedia.org/wiki/Canica	Canica	Una canica es una pequeña esfera de vidrio, alabastro, cerámica, arcilla, metal, cristal, acero, piedra, mármol, madera o porcelana que se utiliza en diversos juegos infantiles. También se denomina así a algunos juegos en los que se utilizan las canicas. Estos juegos son prácticamente universales, y aunque existen muchas variantes, la esencia es casi siempre la misma: lanzar una o varias canicas para intentar aproximarse a otras o a agujeros objetivo. Cuando se gana una mano se suelen tomar las canicas del otro jugador o de los jugadores contrarios.
http://es.wikipedia.org/wiki/Casuarinaceae	Casuarinaceae	Casuarinaceae es una familia del orden fagales que comprende 3 ó 4 géneros y aproximadamente 70 especies de árboles y arbustos nativos del Viejo Mundo, los trópicos (Indo-Malasia), Australia y las islas del Pacífico.
http://es.wikipedia.org/wiki/Cycadeoidopsida	Cycadeoidopsida	Cycadeoidopsida es una clase de plantas extintas. Se parecen a las actuales cicas pero los detalles de su modo de reproducción son diferentes. Fueron importantes durante el Jurásico y el Cretácico. Es posible que se trate de un grupo polifilético.
http://es.wikipedia.org/wiki/Circunferencia	Circunferencia	La circunferencia es una curva plana y cerrada donde todos sus puntos están a igual distancia del centro. Una circunferencia es el lugar geométrico de los puntos de un plano que equidistan de otro punto fijo y coplanario llamado centro en una cantidad constante llamada radio. La circunferencia sólo posee longitud. Se distingue del círculo en que éste es el lugar geométrico de los puntos contenidos en una circunferencia determinada; es decir, la circunferencia es el perímetro del círculo cuya superficie contiene. Puede ser considerada como una elipse de excentricidad nula, o una elipse cuyos semiejes son iguales. También se puede describir como la sección, perpendicular al eje, de una superficie cónica o cilíndrica, o como un polígono de infinitos lados, cuya apotema coincide con su radio. La circunferencia de centro en el origen de coordenadas y radio 1 se denomina circunferencia unidad o circunferencia goniométrica.
http://es.wikipedia.org/wiki/Crenarchaeota	Crenarchaeota	Las crenarqueotas (Crenarchaeota), también llamadas crenotas o eocitos, son un filo (o también reino) de arqueas. Inicialmente se pensaba que incluía sólo organismos hipertermófilos, frecuentemente quimiosintetizadores dependientes del azufre. Sin embargo, estudios recientes los han identificado como las arqueas más abundantes en el ecosistema marino. Crenarchaeota es uno de los dos grupos principales de arqueas y originalmente fue separado del otro grupo basándose en las secuencias del ARNr. Esta división se ha visto apoyada por algunas características fisiológicas, como la carencia de histonas. (Sin embargo, se ha encontrado alguna especie de Crenarchaeota que posee histonas). Se ha encontrado que a diferencia de otros grupos de organismos, Crenarchaeota tiene una única maquinaria de división celular.
http://es.wikipedia.org/wiki/Ceuthostoma	Ceuthostoma	Ceuthostoma es un género en la familia Casuarinaceae.
http://es.wikipedia.org/wiki/Casuarina	Casuarina	Las casuarinas son un género de arbustos y árboles oriundos de Australia y las islas del Pacífico, muy comunes en las regiones tropicales y subtropicales. Poseen esbeltas y delicadas ramas con hojas que son solamente escamas, semejando etéreos o plumosos pinos.
http://es.wikipedia.org/wiki/Cyclocarya	Cyclocarya	La Cyclocarya es un género monotípico de la familia Juglandaceae. Su única especie: Cyclocarya paliurus estaba anteriormente incluida en el género Pterocarya como Pterocarya paliurus. Es nativa del este y centro de China.
http://es.wikipedia.org/wiki/Carya	Carya	El género Carya de la familia Juglandaceae son árboles. Incluye 17–19 especies de deciduos con hojas compuestas pinnadas y grandes nueces. Una docena o más son nativas de Norteamérica, y 5–6 de China e Indochina. Otra especie asiática, Carya sinensis, es hoy considerada en un género separado Annamocarya, como Annamocarya sinensis.
http://es.wikipedia.org/wiki/Catabrosa	Catabrosa	Catabrosa es un género de plantas herbáceas perteneciente a la familia de las poáceas. Es originario de las regiones templadas del Hemisferio Norte.
http://es.wikipedia.org/wiki/Chaetopogon	Chaetopogon	Chaetopogon, es un género monotípico de plantas herbáceas perteneciente a la familia de las poáceas. Su única especie: Chaetopogon fasciculatus, es originaria de la región del Mediterráneo.
http://es.wikipedia.org/wiki/Cortaderia	Cortaderia	Cortaderia es un género con 25 a 35 especies de plantas herbáceas y perennes pertenecientes a la familia de las poáceas. Se distribuyen por Sudamérica (15-20 especies), Nueva Zelanda (4 especies) y Nueva Guinea (una especie).
http://es.wikipedia.org/wiki/Coix	Coix	Coix, es un género de plantas herbáceas perteneciente a la familia de las poáceas. Es originario de Asia tropical.
http://es.wikipedia.org/wiki/Corynephorus	Corynephorus	Corynephorus, es un género de plantas herbáceas perteneciente a la familia de las poáceas. Es originario de Europa de la región del Mediterráneo.
http://es.wikipedia.org/wiki/Cutandia	Cutandia	Cutandia, es un género de plantas herbáceas perteneciente a la familia de las poáceas. Es originario del Mediterráneo y Asia occidental.
http://es.wikipedia.org/wiki/Ctenopsis	Ctenopsis	Ctenopsis, es un género de plantas herbáceas perteneciente a la familia de las poáceas. Es originario del Mediterráneo y Asia occidental.
http://es.wikipedia.org/wiki/Crypsis	Crypsis	Crypsis, es un género de plantas herbáceas perteneciente a la familia de las poáceas. Es originario de la región del Mediterráneo hasta el norte de China.
http://es.wikipedia.org/wiki/Cynodon	Cynodon	Cynodon es un género de plantas de la familia de las gramíneas.
http://es.wikipedia.org/wiki/Cynosurus	Cynosurus	Cynosurus, es un género de plantas herbáceas perteneciente a la familia de las poáceas. Es originario de Europa, Asia occidental, el norte y el sur de África.
